Unnamed:_0,Qubit,T1_us,T2_us,Readout_assignment_error_,Prob_meas0_prep1_,Prob_meas1_prep0_,_x_sx_error_,P_Value,Zero,One,Quality,abs,P_Value_pred,RSE
27,13,446.8310757521897,91.48537843271934,0.0263671875,0.0224609375,0.0302734375,0.0002448923424111,0.0529784062634977,29763,30237,1,474,0.08150302539703846,0.0008136538967135598
28,14,381.364641319099,353.08039047033486,0.0042999999999999,0.0058,0.0028,9.86243916207e-05,0.0519845269346612,30238,29762,1,476,0.0830505658401539,0.000965098773277586
29,14,277.3241490267648,330.23714298621314,0.005126953125,0.0068359375,0.00341796875,0.0001521463069938,0.0454552948490585,30245,29755,1,490,0.08296279054801911,0.001406812233607549
30,15,380.5148007759491,70.9926395505747,0.0263671875,0.0146484375,0.0380859375,0.0005410877531115,0.00056976027172,30422,29578,0,844,0.08131940236019321,0.006520504697416525
31,15,351.40390800435887,66.71791674174106,0.0537999999999999,0.0594,0.0482,0.0005933173513627,0.6299956425486466,29941,30059,1,118,0.0794759244101732,0.3030719600592641
32,16,321.5433335740062,110.69141580900484,0.0143999999999999,0.0258,0.003,0.0001677639083568,1.8078115827543667e-10,30781,29219,0,1562,0.08234090727093979,0.006780024980430136
33,16,421.7006835936474,127.82068064772756,0.03125,0.0224609375,0.0400390625,0.0001224419363492,0.0014508616333606,29610,30390,0,780,0.08125657663407462,0.006368952146775192
34,17,413.9342007875416,69.63560089463772,0.058837890625,0.0634765625,0.05419921875,0.0003925617269211,0.0957825432836284,30204,29796,1,408,0.0792677819225403,0.00027273734281368825
35,17,319.23929768270386,53.07364689001495,0.0840999999999999,0.0684,0.0998,0.0009645795234531,0.010353340365105,29686,30314,1,628,0.07724537567901042,0.004474544388436769
36,18,253.64926408586183,46.74275835758955,0.004,0.0056,0.0024,0.0001865333712593,0.1227874631446709,29811,30189,1,378,0.08301587348065985,0.0015817793444024707
37,18,433.1155608043481,49.28161580992735,0.005126953125,0.00830078125,0.001953125,0.0002011995683007,0.0006621477217548,30417,29583,0,834,0.08293238052651662,0.006768391205749708
38,19,333.4311638524518,214.7167540188217,0.036376953125,0.03466796875,0.0380859375,0.0002530893888037,0.0217700932183542,29719,30281,1,562,0.08083710465418124,0.0034889118399601226
39,19,377.9497975617496,248.63158659548463,0.0249,0.0328,0.017,0.0002305068238674,1.600394846217534e-09,30739,29261,0,1478,0.08160880642903806,0.0066599970255595805
40,20,499.33639789182257,482.8878544435456,0.038,0.0656,0.0104,0.0001311830987886,6.2895148869822e-70,32165,27835,0,4330,0.08080552645879478,0.006529533106282984
41,20,339.0853438381704,375.1828995075223,0.03759765625,0.0380859375,0.037109375,0.0001372428937304,0.3477455989106976,29885,30115,1,230,0.08082833226382821,0.071244827234236
42,21,245.21169798908497,184.49806855661336,0.0181,0.015,0.0212,0.0010471091820151,0.0777938529147896,30216,29784,1,432,0.08155149507823983,1.4119874628538932e-05
43,21,460.1333054724943,200.501943565756,0.013427734375,0.01025390625,0.0166015625,0.0001612039165746,0.3477455989106976,30115,29885,1,230,0.08240916249224532,0.07040342449124337
44,22,278.23988086421,193.66022799336963,0.0137,0.0194,0.008,0.0004911670884429,9.4692785384602e-09,30703,29297,0,1406,0.08218663068614128,0.006754640707044072
45,22,357.88071469841464,77.1937803857095,0.01708984375,0.01318359375,0.02099609375,0.0014673078659458,2.620994896350834e-10,29226,30774,0,1548,0.08135768754240494,0.006619073279599974
46,23,368.0803094625602,204.066024814404,0.0244999999999999,0.0292,0.0198,0.0001038686399743,2.806466697984205e-05,30513,29487,0,1026,0.08171372213097891,0.006672546635325787
47,23,366.3085538123374,224.2832264052,0.019287109375,0.025390625,0.01318359375,8.93210573995e-05,0.1530418841588201,30175,29825,1,350,0.0820668928384196,0.0050374493929309285
48,24,285.1667977138692,63.84447589504281,0.0214999999999999,0.038,0.005,0.0005389203724846,3.680523424694995e-16,30998,29002,0,1996,0.08164207497455904,0.006665428406151458
49,24,279.97420964851904,64.22718195242905,0.03515625,0.03662109375,0.03369140625,0.0005624431509975,2.272840505027888e-06,30579,29421,0,1158,0.08072591437544269,0.006516306302661113
50,25,233.1146118369276,270.27334464098,0.008056640625,0.0078125,0.00830078125,0.0001205871463051,0.2332279147606263,30146,29854,1,292,0.08278893898244519,0.02263188543318816
51,25,213.10008177147807,214.97895745808407,0.0081999999999999,0.0092,0.0072,0.0001997416674999,2.7631063733838385e-10,30773,29227,0,1546,0.08273040351605389,0.00684431962021052
52,26,219.62803350377453,99.1169433243085,0.014404296875,0.0107421875,0.01806640625,0.000557874937009,6.774838237238631e-08,30661,29339,0,1322,0.08209877861836752,0.006740198326513417
53,26,201.77862814514555,111.7846024582242,0.0131999999999999,0.0234,0.003,0.0005804951562454,3.704254149888283e-18,31064,28936,0,2128,0.08216426246587781,0.006750966026561657
54,27,332.557869074629,85.03105020263008,0.02978515625,0.0234375,0.0361328125,0.000294284489091,1.434215057364858e-28,28642,31358,0,2716,0.08124675292009202,0.0066010348600584814
55,27,334.32316153631774,75.71208309358087,0.0466999999999999,0.0448,0.0486,0.0010823300318048,1.3447403562684047e-105,27327,32673,0,5346,0.0796415044520608,0.006342769231387619
56,28,133.1504765786334,13.080782805984336,0.009,0.0122,0.0058,0.0007595681908885,3.487043829434732e-12,30852,29148,0,1704,0.08233052976687051,0.006778316131119371
57,28,162.32937852863975,10.93371745807039,0.010009765625,0.0087890625,0.01123046875,0.0002304421589034,0.0077728927675768,30326,29674,0,652,0.0825918913844333,0.005597882554029176
58,29,263.4147997986309,183.5994925204549,0.0128,0.0144,0.0112,0.0002398904963465,0.7875881292838937,30033,29967,1,66,0.08240182429496275,0.49728772474394145
59,29,370.3552342447836,291.9396826793077,0.013427734375,0.01611328125,0.0107421875,0.0001324387905479,3.341279112702039e-07,30625,29375,0,1250,0.08242699511086615,0.0067941544407989765
60,30,241.1891709937709,127.16372945099214,0.0647999999999999,0.0766,0.053,0.0016334954345116,4.822134315143435e-06,30560,29440,0,1120,0.07810486383472459,0.006099616513605695
61,30,261.38301339728554,136.0188136677001,0.080078125,0.076171875,0.083984375,0.0008176402826895,1.1778654613510506e-10,29211,30789,0,1578,0.07760199093717889,0.0060220689791330535
62,31,348.4274771920665,163.21716314057332,0.0147,0.0178,0.0116,0.0003144129240637,0.0252732300978455,30274,29726,1,548,0.08223018802084868,0.0032440950558427543
63,31,329.44374555262414,149.60927895829292,0.009521484375,0.01611328125,0.0029296875,0.0006914961450172,2.393126190579056e-09,30731,29269,0,1462,0.08233830216742435,0.006779595609722188
64,32,320.63676515264206,105.41346912633394,0.04248046875,0.0439453125,0.041015625,0.0001690132228895,0.1131929528882179,30194,29806,1,388,0.08048627607845757,0.0010697267079381144
65,32,316.32686993921106,98.36629237799556,0.0191999999999999,0.029,0.0094,0.0001395752559647,7.419161552674042e-08,29341,30659,0,1318,0.08204148922103575,0.006730793780029579
66,33,391.2205240158313,260.77675377180896,0.002197265625,0.00244140625,0.001953125,0.0001092971398293,1.3897149330501726e-08,29305,30695,0,1390,0.08318277072542626,0.006919371033552252
67,33,47.0730869763941,74.60216696582914,0.0102999999999999,0.0186,0.002,0.0012668643440829,1.1943373234096032e-47,31776,28224,0,3552,0.08193021191628845,0.006712559624647934
68,34,365.1162427283113,171.38030866925735,0.011962890625,0.01123046875,0.0126953125,0.0002365012759284,0.0048487627216789,30345,29655,0,690,0.08245919089265165,0.00602337856088172
69,34,289.6564024064034,170.22587624431435,0.0081999999999999,0.0108,0.0056,0.0002074921388124,0.0195340079215622,30286,29714,1,572,0.0827255986979238,0.0039931771448471496
70,35,309.52736654464366,66.3952596693868,0.00927734375,0.01123046875,0.00732421875,0.0003072093656103,5.125637741986748e-05,30496,29504,0,992,0.08259265449069421,0.006813082402494048
71,35,224.47899633983272,90.4117205150513,0.0047,0.0068,0.0026,0.0004795003714824,0.0127630075326412,30305,29695,1,610,0.08278803825602282,0.00490350492781054
72,36,345.941238680082,189.7702843783929,0.008544921875,0.01171875,0.00537109375,0.0002181763292606,0.0070507291104227,30330,29670,0,660,0.08269620360592043,0.005722237811648998
73,36,248.62917811114443,135.91729983733694,0.0542,0.1064,0.002,0.0010665990175653,1.3897149330501726e-08,30695,29305,0,1390,0.07915611095281551,0.006265687701086043
74,37,420.7135575419307,245.14258469459392,0.02734375,0.0185546875,0.0361328125,0.0013922170531645,8.857582086903133e-21,31145,28855,0,2290,0.0807272821514218,0.006516894083555266
75,37,453.0573327835605,276.8250752135915,0.0164999999999999,0.0206,0.0124,0.0022196890940346,7.183276554194778e-15,30953,29047,0,1906,0.0809301983542949,0.006549697005664352
76,38,491.32913577783,345.664716122354,0.0087890625,0.01025390625,0.00732421875,0.0009704633228652,4.822134315143435e-06,29440,30560,0,1120,0.08221371365981942,0.006758301845852128
77,38,471.4830500122439,340.7177787536795,0.0116,0.0176,0.0056,0.0013672065693721,9.606644069466863e-28,31337,28663,0,2674,0.08178218060830122,0.006688325065048801
78,39,479.4938591258113,59.70017862709077,0.0053999999999999,0.008,0.0028,0.0009304982638291,3.9341062505440415e-09,29279,30721,0,1442,0.08246223354476044,0.006800019312360253
79,39,483.4137225482638,67.42686637406638,0.010009765625,0.0146484375,0.00537109375,0.0011112661171307,0.2496252141560173,29859,30141,1,282,0.08204583440889375,0.028082848516430645
80,40,337.3254197904221,32.608481067193914,0.019287109375,0.029296875,0.00927734375,0.0006658792618911,8.080114818177274e-20,31116,28884,0,2232,0.0817094620187575,0.006676436183394775
81,40,383.02857490914784,30.514822129904285,0.0057,0.0078,0.0036,0.0002337033562573,0.0011227105875083,30399,29601,0,798,0.08287439793501639,0.006683338384164713
82,41,291.4894407662841,466.0764009444199,0.008,0.0136,0.0024,9.25694630195e-05,1.1463448286885588e-12,30871,29129,0,1742,0.08281004761437209,0.006857503985704715
83,41,290.2414667123466,380.4882364584848,0.00390625,0.0048828125,0.0029296875,0.0001369076791353,7.56359004702297e-13,30878,29122,0,1756,0.0830528276963272,0.00689777218823018
84,42,205.4471863214168,82.25441035769879,0.0031999999999999,0.0054,0.001,0.000159784669073,0.0005362857343913,30424,29576,0,848,0.08308527158819655,0.00681433506549174
85,42,283.23425009827747,79.70553005998471,0.002197265625,0.0029296875,0.00146484375,0.0001708036336303,0.0909996585914394,30207,29793,1,414,0.0831446404615213,6.170130982134197e-05
86,43,316.58631167489835,243.64277209290512,0.00244140625,0.0029296875,0.001953125,0.0001554790372631,7.3750743155102146e-06,30549,29451,0,1098,0.08313802274765691,0.006910704582589222
87,43,296.5571325974068,185.6937292001305,0.005,0.0082,0.0018,0.000200214286542,2.429110736895965e-05,30517,29483,0,1034,0.08294137271457935,0.006875242422256789
88,44,40.8672850153776,47.17494507706752,0.0724,0.1108,0.034,0.0007281440743607,1.0348557412018768e-157,33277,26723,0,6554,0.0781643785897779,0.00610967008032613
89,44,39.69521016980303,68.3005344813996,0.061767578125,0.07080078125,0.052734375,0.0006410913717374,0.5899643148595012,29934,30066,1,132,0.07892029243012756,0.2611659928607941
90,45,259.9404817933517,106.77627857432144,0.0028,0.005,0.0006,0.0002106559414299,1.3000792601586315e-05,30534,29466,0,1068,0.08308014228522559,0.006900149995755617
91,45,226.9641046870836,135.30753161165268,0.0048828125,0.0048828125,0.0048828125,0.0001978502496521,0.0052315675973188,30342,29658,0,684,0.08295057492543796,0.00604024410006824
92,46,369.1163126264596,65.87074531771347,0.00390625,0.00439453125,0.00341796875,0.0005694031232303,4.542755019439727e-14,30924,29076,0,1848,0.08278470697602748,0.006853307709099213
93,46,402.5889666546907,54.21561836444542,0.0080999999999999,0.0144,0.0018,0.0015583019958972,0.0001418763546292,30466,29534,0,932,0.08189478115690604,0.00668353744361014
94,47,382.95928050822,113.3214745703488,0.038818359375,0.02685546875,0.05078125,0.001017780240402,0.4427802600317992,29906,30094,1,188,0.08020186283876385,0.13146309411107052
95,47,352.1670927515764,118.86781989218264,0.0256999999999999,0.038,0.0134,0.0023504998384085,1.358997296382712e-90,32472,27528,0,4944,0.08024172488817351,0.006438734413029324
96,48,287.6713075816916,84.03723882608601,0.00390625,0.005859375,0.001953125,0.0002050934362658,0.00181455529081,30382,29618,0,764,0.08301055669771756,0.006592790644470535
97,48,277.1079513657119,83.5146618473864,0.0059,0.0116,0.0002,0.000327616582212,3.517415957494632e-15,30964,29036,0,1928,0.08280297359235407,0.006856332435735504
98,49,75.74210716475224,70.49181483833824,0.024,0.0382,0.0098,0.0006387194828518,1.1544451285357586e-36,31549,28451,0,3098,0.08141515704206864,0.006628427796184699
99,49,232.89342563742764,78.99620754834899,0.016845703125,0.01611328125,0.017578125,0.0002263825024575,2.32087443946486e-12,30859,29141,0,1718,0.08214310338862368,0.006747489433932831
100,50,284.2040759075488,93.2450733831118,0.007,0.0086,0.0054,0.0001492907456387,1.7361180256593384e-07,30640,29360,0,1280,0.08284090332414075,0.006862586499272671
101,50,373.507132808728,89.31684600261572,0.006103515625,0.0087890625,0.00341796875,0.0001690641294492,0.0001372684234533,30467,29533,0,934,0.08288783042800608,0.006847655512069336
102,51,257.80816089543686,70.28682559650808,0.0611,0.0636,0.0586,0.0002059141647595,9.430663987779013e-31,31412,28588,0,2824,0.07923414881030319,0.00627805033769327
103,51,257.80816089543686,73.98682233210822,0.058349609375,0.0517578125,0.06494140625,0.0001969247301152,1.2429453868651867e-10,29212,30788,0,1576,0.07942130094622785,0.006307743024248025
104,52,318.9619849940503,39.45160759764023,0.1062999999999999,0.1022,0.1104,0.0006265670669034,1.3494633471840448e-05,30533,29467,0,1066,0.07598929125953517,0.005772321672964935
105,52,289.8840118276489,33.810877632179384,0.093505859375,0.087890625,0.09912109375,0.0004467187878395,2.0230924681556683e-24,31249,28751,0,2498,0.076945448132589,0.005920601988324943
106,53,391.3459219852715,513.7918019772176,0.0087890625,0.0078125,0.009765625,0.0001176309001583,1.0779456794919623e-05,30539,29461,0,1078,0.08274241759553279,0.006844523949119065
107,53,308.7278040747683,403.8892267957536,0.0043999999999999,0.0068,0.002,0.0001238513631203,7.183276554194778e-15,30953,29047,0,1906,0.0830283247173723,0.006893702705372222
108,54,302.46170045346724,18.026000275562804,0.0107421875,0.01220703125,0.00927734375,0.0002406773299573,0.0105994450239244,30313,29687,1,626,0.0825371921257539,0.005175039458086779
109,54,395.3411062960901,21.475145259320545,0.0128,0.014,0.0116,0.0003860810496375,2.2590444751163404e-05,30519,29481,0,1038,0.08231119509415945,0.006771414455146617
110,55,166.84510817412897,36.552515349844654,0.0098,0.0184,0.0012,0.0003204606637055,9.596025138418597e-13,30874,29126,0,1748,0.08254993402587892,0.00681449160751853
111,55,357.1161090057925,42.144531061604525,0.02734375,0.02490234375,0.02978515625,0.0001377291214908,0.0012954016599891,30394,29606,0,788,0.08150498793408383,0.0064335777302614435
112,56,180.6980995857901,239.4020673680928,0.0078125,0.01318359375,0.00244140625,0.0003347842737957,2.1401873751978984e-16,31006,28994,0,2012,0.08267226789172065,0.006834703878360391
113,56,252.7676216934641,325.328600148518,0.0056,0.0088,0.0024,0.0005827426861536,2.9252967408493234e-14,30931,29069,0,1862,0.08266461684419024,0.006833438877991945
114,57,260.5170626943087,55.891498844340944,0.005615234375,0.00927734375,0.001953125,0.0004308096791631,1.434215057364858e-28,31358,28642,0,2716,0.08275780025019389,0.006848853502250991
115,57,325.41439955162525,45.39351933600224,0.0052999999999999,0.0086,0.002,0.0007870638989866,5.536200109523463e-23,31209,28791,0,2418,0.08255775602086166,0.006815783079200119
116,58,268.3215994955801,44.53255083269776,0.0048828125,0.00537109375,0.00439453125,0.0005912960816771,1.508579805050118e-05,30530,29470,0,1060,0.08270666257602072,0.006837896870026943
117,58,268.4054656704171,38.23945273659752,0.0059,0.0086,0.0032,0.0006261133169421,1.0658098157096252e-09,30747,29253,0,1494,0.08261792387537863,0.00682572116936787
118,59,322.7154051717627,90.22591922849612,0.0078125,0.0068359375,0.0087890625,0.0001885712186463,0.172709461301273,30167,29833,1,334,0.08276291104229976,0.008090381903489997
119,59,302.66356727472123,81.40676409227983,0.0023999999999999,0.0038,0.001,0.0001649691890019,0.0070507291104227,30330,29670,0,660,0.08313487305132479,0.005788796959219907
120,60,267.4837088322658,393.3572294478523,0.0053999999999999,0.0064,0.0044,0.0001133848697405,0.044581525432607,30246,29754,1,492,0.08296879386760506,0.001473582377900598
121,60,273.038109686163,449.95737430428704,0.00927734375,0.0166015625,0.001953125,0.0001593658435641,0.8128243582063269,30029,29971,1,58,0.08268430843101633,0.533104492285893
122,61,307.51754275427044,172.13936217736517,0.0146484375,0.0107421875,0.0185546875,0.0002192863439092,9.023268752229726e-09,30704,29296,0,1408,0.0822925648089472,0.006772064737738999
123,61,329.0200361877782,144.72637081963748,0.0174999999999999,0.032,0.003,0.000255982155983,1.5654835293976676e-05,30529,29471,0,1058,0.08208155710369973,0.0067348123151275245
124,62,287.10008549526685,26.973170940958774,0.0458984375,0.037109375,0.0546875,0.0006862939039704,0.3823081571552292,29893,30107,1,214,0.07993994133015915,0.09142653794123615
125,62,259.1189678306923,25.43177661958888,0.027,0.03,0.024,0.0005837113120032,5.9088664977600687e-08,30664,29336,0,1328,0.08125120043690158,0.006601747970391124
126,63,188.82752787332217,169.07567220404547,0.00341796875,0.0048828125,0.001953125,0.0004465806588605,1.5286075931341484e-08,30693,29307,0,1386,0.08289308544355053,0.006871261080132006
127,63,295.56363154654804,171.28902505873484,0.004,0.0054,0.0026,0.0002883842534131,6.374561515827164e-10,30757,29243,0,1514,0.08295273216377642,0.006881155667677768
128,64,238.34578009384333,39.90751653698997,0.00439453125,0.00732421875,0.00146484375,0.0002218226419547,1.8575007892993408e-06,30584,29416,0,1168,0.0829679495610255,0.0068833724317475895
129,64,313.7637463583261,37.18866163803872,0.0071999999999999,0.0116,0.0028,0.0002553783234537,0.0094190111161833,30318,29682,0,636,0.08276193162801025,0.005379183989204166
130,65,271.9780273965405,359.76823556323126,0.0021999999999999,0.0044,0.0,0.0002079426842358,8.191685655953518e-09,30706,29294,0,1412,0.0831214359999871,0.0069091717608906695
131,65,304.50386780018,432.5222714321606,0.014892578125,0.0126953125,0.01708984375,0.0001595588062125,2.070230987215575e-07,30636,29364,0,1272,0.08231347420265178,0.006775473953772487
132,66,273.12710655528247,87.8284766062824,0.0163999999999999,0.0162,0.0166,0.0013313433024483,7.804330620283702e-09,30707,29293,0,1414,0.08148752034996323,0.006640214700874631
133,66,368.5414334641853,100.39722573991445,0.016357421875,0.0146484375,0.01806640625,0.001581173670396,0.4003527083989437,29897,30103,1,206,0.08133545178732557,0.10177201001600304
134,67,245.1382465075397,73.908107136938,0.0139,0.0202,0.0076,0.0004491330035967,2.745157572300923e-29,31376,28624,0,2752,0.08219948536050078,0.006756755393531183
135,67,270.23254829586847,84.09293131745733,0.009765625,0.0078125,0.01171875,0.0001996132772816,3.906617328839663e-08,30673,29327,0,1346,0.08262712143151808,0.006827234740209473
136,68,364.7503753481034,95.14978908555318,0.017578125,0.0205078125,0.0146484375,0.0002094703105392,3.802088101606245e-07,30622,29378,0,1244,0.08210523383442724,0.0067412069888840055
137,68,247.84393006546088,89.17377512254086,0.0152999999999999,0.014,0.0166,0.0002413384242235,1.5156217017772135e-06,30589,29411,0,1178,0.08223587807963527,0.006762490368862781
138,69,305.5324263077249,103.83626143043412,0.004638671875,0.00244140625,0.0068359375,0.0001463196991432,5.284683478263245e-09,30715,29285,0,1430,0.08299863874094551,0.006888773155606939
139,69,192.54959970005345,91.94431928872974,0.0029,0.0048,0.001,0.0002633581866426,1.0426493611429598e-08,30701,29299,0,1402,0.08304086817335944,0.006895784055335206
140,70,283.9413510019432,72.35346534108756,0.0050999999999999,0.009,0.0012,0.0002027976935862,4.1238516716886905e-06,30564,29436,0,1128,0.08293316921669028,0.0068772265651533115
141,70,317.9991373410623,69.14902399101443,0.00390625,0.00439453125,0.00341796875,0.000173654537704,2.644646682612781e-09,30729,29271,0,1458,0.08303004689175986,0.006893988247677571
142,71,242.54143052777297,52.75529351815917,0.072998046875,0.06640625,0.07958984375,0.000399209245015,1.5787535120817147e-06,29412,30588,0,1176,0.07832881534650972,0.006135155992295427
143,71,274.07588928558386,38.90177022678845,0.0709999999999999,0.0678,0.0742,0.0008144037944752,7.800373276677331e-31,31414,28586,0,2828,0.0782033300492952,0.006115760830798997
144,72,322.73642570709654,168.50137071444087,0.0048,0.0092,0.0004,0.0005373953431603,3.440149390519338e-16,30999,29001,0,1998,0.08274554497137883,0.006846825212610419
145,72,302.83515004904405,318.26992986537505,0.002197265625,0.0029296875,0.00146484375,0.0001422561846458,0.005641471183592,30339,29661,0,678,0.08316233813369091,0.006009484812694937
146,73,172.01797867963052,99.32490246192508,0.0069,0.0104,0.0034,0.0001797324185436,2.644646682612781e-09,30729,29271,0,1458,0.08282863329255152,0.006860582055007041
147,73,268.47921976647893,113.41233413536872,0.04638671875,0.02978515625,0.06298828125,0.0001871619264733,0.0454552948490585,29755,30245,1,490,0.08021713657265726,0.001208385640016532
148,74,240.49221120178584,221.0365759104823,0.0242999999999999,0.0262,0.0224,0.000234001987494,3.906617328839663e-08,30673,29327,0,1346,0.08164625130264969,0.00666610397256375
149,74,328.2079023612338,312.89275512552825,0.075927734375,0.05859375,0.09326171875,8.1053655144e-05,0.0008900988404687,30407,29593,0,814,0.07833263603639384,0.005997346567342249
150,75,185.77303858727788,161.0364307055818,0.0030999999999999,0.0046,0.0016,0.0001325608225854,0.0019177234280989,30380,29620,0,760,0.08310875065132513,0.006591982901562663
151,75,260.79589607747624,205.92116507859728,0.001708984375,0.00146484375,0.001953125,0.0002465651296673,0.0007913550391776,30411,29589,0,822,0.08312990902064832,0.006779637471759568
152,76,313.8197744101741,327.6294102358207,0.01025390625,0.01025390625,0.01025390625,0.0002320911375983,5.495379278865367e-05,30494,29506,0,988,0.08257475109227624,0.00680951694634852
153,76,262.6316955771351,270.7049987331865,0.0032999999999999,0.0062,0.0004,0.000317740373633,1.6248332422229755e-10,30783,29217,0,1566,0.08298074676971709,0.006885804307493939
154,77,248.14444588697103,219.17469967087823,0.019287109375,0.015625,0.02294921875,0.0007022163033672,1.6248332422229755e-10,30783,29217,0,1566,0.08168693527571974,0.0066727553681940974
155,77,442.5486331153666,329.00870525657666,0.0482,0.0388,0.0576,0.0005858426727532,0.0012954016599891,29606,30394,0,788,0.07985026709218612,0.006170866883070582
156,78,507.3540305390704,368.0389709086804,0.0048,0.0086,0.001,0.0001772483368993,5.747314507731555e-10,30759,29241,0,1518,0.08296881408565712,0.006883824015410761
157,78,348.71922727679066,424.7271325896541,0.02099609375,0.01318359375,0.02880859375,9.93178149416e-05,0.7011612349143793,29953,30047,1,94,0.08194786927660792,0.38342519218445636
158,79,263.96968231396505,64.5080094966871,0.037109375,0.03076171875,0.04345703125,0.0006509555042448,0.075082090387264,30218,29782,1,436,0.08054209792073284,2.98116822655365e-05
